batch,user_id,secondjudging,showntojudges,secondround,semifinals,livefinals,filename,title,j_scores,o_scores,j_score_data,o_score_data,path
1,2831,True,False,False,False,False,10156__2831__65101.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 4, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 4, 3]}",4-1-2831
1,168,True,False,False,False,False,26665__168__56662.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.7, ""label"": 0, ""scores"": [2, 3, 3, 2, 4]}",4-1-168
1,1842,True,False,False,False,False,56956__1842__65965.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 4]}",4-1-1842
1,2902,True,False,False,False,False,05135__2902__53150.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 4, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 4, 3, 3, 3]}",4-1-2902
1,1213,True,False,False,False,False,91166__1213__66119.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [3, 3, 3, 2, 4]}",4-1-1213
2,4407,True,False,False,False,False,20856__4407__65802.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 4]}",4-2-4407
1,4407,True,False,False,False,False,57656__4407__65675.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 4, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 4, 3, 3, 3]}",4-1-4407
1,5871,True,False,False,False,False,14465__5871__56441.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 4]}",4-1-5871
2,1226,True,False,False,False,False,19856__1226__65891.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [3, 3, 3, 2, 4]}",4-2-1226
1,446,False,False,False,False,False,79336__446__63397.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 3, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0, ""label"": 0, ""scores"": [3, 3, 3, 3, 3]}",3-1-446
1,4211,False,False,False,False,False,31885__4211__58813.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 3, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0, ""label"": 0, ""scores"": [3, 3, 3, 3, 3]}",3-1-4211
1,62,False,False,False,False,False,07616__62__61670.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 3, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0, ""label"": 0, ""scores"": [3, 3, 3, 3, 3]}",3-1-62
1,6110,False,False,False,False,False,03316__6110__61330.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 3, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0, ""label"": 0, ""scores"": [3, 3, 3, 3, 3]}",3-1-6110
1,49,False,False,False,False,False,30765__49__56703.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 3, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0, ""label"": 0, ""scores"": [3, 3, 3, 3, 3]}",3-1-49
1,4134,False,False,False,False,False,59646__4134__64695.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 3, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0, ""label"": 0, ""scores"": [3, 3, 3, 3, 3]}",3-1-4134
1,4223,False,False,False,False,False,47365__4223__56374.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 3, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0, ""label"": 0, ""scores"": [3, 3, 3, 3, 3]}",3-1-4223
1,2390,False,False,False,False,False,74516__2390__61547.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 3, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0, ""label"": 0, ""scores"": [3, 3, 3, 3, 3]}",3-1-2390
1,1761,False,False,False,False,False,72406__1761__60427.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 3, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0, ""label"": 0, ""scores"": [3, 3, 3, 3, 3]}",3-1-1761
2,5995,False,False,False,False,False,46285__5995__58264.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 3, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0, ""label"": 0, ""scores"": [3, 3, 3, 3, 3]}",3-2-5995
1,1166,False,False,False,False,False,03845__1166__54830.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [2, 3, 3, 3, 3]}",2-1-1166
1,1822,False,False,False,False,False,67126__1822__62176.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 2, 3, 3, 3]}",2-1-1822
2,4211,False,False,False,False,False,93885__4211__58839.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [2, 3, 3, 3, 3]}",2-2-4211
1,5823,False,False,False,False,False,97045__5823__54079.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 2]}",2-1-5823
1,728,False,False,False,False,False,30365__728__56303.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 2]}",2-1-728
1,4021,False,False,False,False,False,91565__4021__56519.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 2, 3, 3, 3]}",2-1-4021
1,5768,False,False,False,False,False,14585__5768__58541.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [2, 3, 3, 3, 3]}",2-1-5768
1,5766,False,False,False,False,False,64716__5766__61746.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 2, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 2, 3, 3]}",2-1-5766
1,1890,False,False,False,False,False,21506__1890__60512.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 2, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 2, 3, 3]}",2-1-1890
1,68,False,False,False,False,False,22375__68__57322.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 2, 3]}",2-1-68
1,2691,False,False,False,False,False,85016__2691__61058.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 2, 3]}",2-1-2691
1,1482,False,False,False,False,False,42706__1482__60724.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 2, 3, 3, 3]}",2-1-1482
1,2852,False,False,False,False,False,68575__2852__57586.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 2, 3]}",2-1-2852
1,6168,False,False,False,False,False,07436__6168__63470.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 2, 3, 3, 3]}",2-1-6168
1,2544,False,False,False,False,False,00136__2544__63100.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 2, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 2, 3, 3]}",2-1-2544
1,3317,False,False,False,False,False,40216__3317__61204.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 2]}",2-1-3317
1,6036,False,False,False,False,False,85495__6036__59458.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 2, 3]}",2-1-6036
1,6202,False,False,False,False,False,14736__6202__63741.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 2, 3]}",2-1-6202
1,5759,False,False,False,False,False,34185__5759__58143.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.8, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 2, 3]}",2-1-5759
1,337,False,False,False,False,False,37735__337__53773.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 3, ""t"": 2, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [2, 3, 2, 3, 3]}",2-1-337
1,5763,False,False,False,False,False,57056__5763__65075.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 2, 3, 2, 3]}",2-1-5763
1,3550,False,False,False,False,False,70936__3550__63907.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 2, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 2, 2, 3, 3]}",2-1-3550
1,4604,False,False,False,False,False,67695__4604__59676.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 2, ""p"": 3, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 3, 2, 3, 2]}",2-1-4604
1,5746,False,False,False,False,False,35955__5746__55953.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 2, 3, 2, 3]}",2-1-5746
1,6032,False,False,False,False,False,51195__6032__59115.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [2, 3, 3, 2, 3]}",2-1-6032
1,6001,False,False,False,False,False,14385__6001__58341.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [2, 3, 3, 2, 3]}",2-1-6001
1,6048,False,False,False,False,False,01806__6048__60810.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 2, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 3, 2, 2, 3]}",2-1-6048
1,3891,False,False,False,False,False,00395__3891__59300.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 2, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 3, 2, 2, 3]}",2-1-3891
1,4645,False,False,False,False,False,41156__4645__65114.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 2, 3, 2, 3]}",2-1-4645
1,355,False,False,False,False,False,53836__355__63835.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 2, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 3, 2, 2, 3]}",2-1-355
1,4426,False,False,False,False,False,86975__4426__57968.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 2, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 2, 2, 3, 3]}",2-1-4426
1,2716,False,False,False,False,False,37336__2716__63373.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 2, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 2, 3, 2, 3]}",2-1-2716
1,294,False,False,False,False,False,37845__294__54873.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 3, ""r"": 2}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 2.6, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 2, 3, 3, 2]}",2-1-294
